stu_id,strat_id,psu,bystuwt,byses1,bytxmstd,bytxrstd,f2ps1lvl,first_pei,byses1_decile_wtd,byses1_percentile,bytxmstd_quintile_wtd,bytxmstd_quintile,bytxrstd_quintile_wtd,bytxrstd_quintile,first_pei_4yr
311218,311,"PSU 2",278.0534,-.69,73,63.85,"Four or more years","4-years or more",2,2,5,5,5,5,1
345222,345,"PSU 2",304.6866,-.67,58.11,57.69,"Four or more years","4-years or more",2,2,4,4,4,4,1
377325,377,"PSU 3",229.6873,-.82,46.91,41.91,"At least 2, but less than 4 years","2-years",2,2,2,2,2,2,0
298209,298,"PSU 2",242.7025,-.8,33.21,35.26,.c,"no college",2,2,1,1,1,1,0
248120,248,"PSU 1",174.523,-.84,43.47,45.49,"At least 2, but less than 4 years","2-years",2,2,2,2,2,2,0
302219,302,"PSU 2",129.7267,-.71,56.03,48.94,"At least 2, but less than 4 years","2-years",2,2,4,4,3,3,0
225112,225,"PSU 1",163.7185,-.78,55.71,60.15,"Four or more years","4-years or more",2,2,4,4,5,5,1
284134,284,"PSU 1",58.0499,-.9,53.8,37.11,"Four or more years","4-years or more",2,2,4,4,1,1,1
165216,165,"PSU 2",248.4374,-.75,42.42,48.2,"Four or more years","4-years or more",2,2,2,2,3,3,1
356104,356,"PSU 1",379.45,-.88,40.79,44.99,.c,"no college",2,2,1,1,2,2,0
155106,155,"PSU 1",302.6183,-.69,50.06,45.12,"Four or more years","4-years or more",2,2,3,3,2,2,1
157108,157,"PSU 1",174.6703,-.76,49.07,47.95,"At least 2, but less than 4 years","2-years",2,2,3,3,3,2,0
232121,232,"PSU 1",157.7985,-.79,57.77,61.14,"At least 2, but less than 4 years","2-years",2,2,4,4,5,5,0
105109,105,"PSU 1",123.5966,-.76,60.66,58.67,"Four or more years","4-years or more",2,2,5,5,4,4,1
169206,169,"PSU 2",241.8235,-.84,38.35,35.38,.c,"no college",2,2,1,1,1,1,0
144232,144,"PSU 2",208.7066,-.84,37.43,42.28,"Four or more years","4-years or more",2,2,1,1,2,2,1
338104,338,"PSU 1",99.4715,-.9,65.1,60.64,"Four or more years","4-years or more",2,2,5,5,5,5,1
221211,221,"PSU 2",247.8697,-.76,44.05,49.06,.d,.d,2,2,2,2,3,3,.d
115112,115,"PSU 1",190.6767,-.9,38.38,39.2,.c,"no college",2,2,1,1,1,1,0
306116,306,"PSU 1",127.8167,-.67,47.93,43.76,"Four or more years","4-years or more",2,2,3,2,2,2,1
223123,223,"PSU 1",262.9319,-.84,47.68,49.31,.d,.d,2,2,3,2,3,3,.d
337206,337,"PSU 2",225.2627,-.85,57.84,48.94,.c,"no college",2,2,4,4,3,3,0
201116,201,"PSU 1",271.6951,-.66,35.29,29.47,.c,"no college",2,2,1,1,1,1,0
144126,144,"PSU 1",352.5163,-.93,59.23,55.96,.c,"no college",2,2,5,4,4,4,0
316120,316,"PSU 1",238.6731,-.74,60.08,67.3,.d,.d,2,2,5,5,5,5,.d
414207,414,"PSU 2",23.7578,-.66,36.58,39.57,.d,.d,2,2,1,1,1,1,.d
184113,184,"PSU 1",518.0497,-.79,61.4,69.27,"Four or more years","4-years or more",2,2,5,5,5,5,1
338105,338,"PSU 1",99.4715,-.73,41.49,38.46,"Four or more years","4-years or more",2,2,2,1,1,1,1
124219,124,"PSU 2",274.6565,-.92,37.9,35.26,.c,"no college",2,2,1,1,1,1,0
124207,124,"PSU 2",274.6565,-.7,30.27,31.07,.c,"no college",2,2,1,1,1,1,0
365210,365,"PSU 2",241.1129,-.79,38.33,31.93,.c,"no college",2,2,1,1,1,1,0
329119,329,"PSU 1",350.9517,-.89,39.65,45.61,.c,"no college",2,2,1,1,2,2,0
399204,399,"PSU 2",58.0927,-.82,46.68,43.27,.c,"no college",2,2,2,2,2,2,0
198220,198,"PSU 2",270.7844,-.93,37.14,23.55,.c,"no college",2,2,1,1,1,1,0
147116,147,"PSU 1",291.2291,-.84,61.93,53.87,"At least 2, but less than 4 years","2-years",2,2,5,5,4,4,0
303222,303,"PSU 2",86.2865,-.71,70.57,46.47,"At least 2, but less than 4 years","2-years",2,2,5,5,2,2,0
275213,275,"PSU 2",66.0695,-.84,43.22,31.19,.d,.d,2,2,2,2,1,1,.d
101114,101,"PSU 1",235.7822,-.8,39.18,42.78,.d,.d,2,2,1,1,2,2,.d
364213,364,"PSU 2",215.9613,-.85,51.48,45.61,.c,"no college",2,2,3,3,2,2,0
363218,363,"PSU 2",258.374,-.81,46.91,51.52,.c,"no college",2,2,2,2,3,3,0
305217,305,"PSU 2",305.6527,-.91,41.38,40.06,.c,"no college",2,2,2,1,1,1,0
222202,222,"PSU 2",196.5608,-.84,56.13,59.41,"Four or more years","4-years or more",2,2,4,4,5,5,1
296214,296,"PSU 2",461.6889,-.86,44.8,40.19,.d,.d,2,2,2,2,1,1,.d
219222,219,"PSU 2",142.3246,-.68,37.93,26.14,.d,.d,2,2,1,1,1,1,.d
244222,244,"PSU 2",216.308,-.76,65.21,60.03,.c,"no college",2,2,5,5,5,5,0
168204,168,"PSU 2",162.4373,-.85,44.57,37.97,.c,"no college",2,2,2,2,1,1,0
147102,147,"PSU 1",106.0407,-.68,30.01,33.53,.c,"no college",2,2,1,1,1,1,0
387122,387,"PSU 1",74.6153,-.92,48.21,32.42,"Four or more years","4-years or more",2,2,3,2,1,1,1
202214,202,"PSU 2",208.8775,-.67,38.99,36.61,.c,"no college",2,2,1,1,1,1,0
284113,284,"PSU 1",54.9486,-.68,68.71,73.46,"Four or more years","4-years or more",2,2,5,5,5,5,1
286207,286,"PSU 2",167.1106,-.7,22.61,35.01,.c,"no college",2,2,1,1,1,1,0
239211,239,"PSU 2",205.2462,-.66,46.89,47.83,"At least 2, but less than 4 years","2-years",2,2,2,2,3,2,0
257212,257,"PSU 2",472.367,-.69,63.57,62.12,.c,"no college",2,2,5,5,5,5,0
406210,406,"PSU 2",86.1088,-.79,47.06,43.64,"At least 2, but less than 4 years","2-years",2,2,2,2,2,2,0
247313,247,"PSU 3",142.2589,-.86,57.22,48.07,"Four or more years","4-years or more",2,2,4,4,3,2,1
358125,358,"PSU 1",142.603,-.77,45.96,48.94,.c,"no college",2,2,2,2,3,3,0
229210,229,"PSU 2",296.2132,-.92,41.49,53,"Four or more years","4-years or more",2,2,2,1,4,3,1
292131,292,"PSU 1",196.9865,-.9,37.8,41.54,.d,.d,2,2,1,1,2,1,.d
370202,370,"PSU 2",295.9837,-.81,62.16,52.76,"Four or more years","4-years or more",2,2,5,5,3,3,1
214224,214,"PSU 2",228.3844,-.8,50.59,49.43,"Four or more years","4-years or more",2,2,3,3,3,3,1
231208,231,"PSU 2",264.8671,-.81,47.49,43.39,"At least 2, but less than 4 years","2-years",2,2,2,2,2,2,0
167115,167,"PSU 1",526.3025,-.66,34.02,42.65,.d,.d,2,2,1,1,2,2,.d
125102,125,"PSU 1",290.8321,-.76,62.31,59.78,"Four or more years","4-years or more",2,2,5,5,5,5,1
211105,211,"PSU 1",221.6434,-.69,40.44,45.98,.c,"no college",2,2,1,1,2,2,0
164103,164,"PSU 1",101.1584,-.86,40.51,41.91,"At least 2, but less than 4 years","2-years",2,2,1,1,2,2,0
173108,173,"PSU 1",429.3834,-.78,59.24,59.41,.d,.d,2,2,5,4,5,5,.d
441102,441,"PSU 1",52.7205,-.66,57.98,50.54,"Four or more years","4-years or more",2,2,4,4,3,3,1
261122,261,"PSU 1",363.6395,-.79,37.37,47.95,.d,.d,2,2,1,1,3,2,.d
156101,156,"PSU 1",567.4452,-.67,50.12,51.89,"At least 2, but less than 4 years","2-years",2,2,3,3,3,3,0
399212,399,"PSU 2",58.0927,-.83,47.78,52.39,.c,"no college",2,2,3,2,3,3,0
103307,103,"PSU 3",63.6658,-.68,42.79,43.51,.d,.d,2,2,2,2,2,2,.d
414101,414,"PSU 1",49.8286,-.92,61.38,61.26,"Four or more years","4-years or more",2,2,5,5,5,5,1
260132,260,"PSU 1",44.1304,-.84,48.41,50.54,"At least 2, but less than 4 years","2-years",2,2,3,3,3,3,0
183202,183,"PSU 2",510.2341,-.75,62.74,59.16,"Four or more years","4-years or more",2,2,5,5,5,5,1
163131,163,"PSU 1",59.5666,-.88,53.5,60.27,"Four or more years","4-years or more",2,2,4,3,5,5,1
313102,313,"PSU 1",180.5677,-.92,63.62,47.7,.c,"no college",2,2,5,5,3,2,0
289123,289,"PSU 1",400.5085,-.91,33.12,40.19,.c,"no college",2,2,1,1,1,1,0
179106,179,"PSU 1",138.8558,-.69,57.55,42.16,"At least 2, but less than 4 years","2-years",2,2,4,4,2,2,0
400114,400,"PSU 1",12.7318,-.87,56.6,61.63,"Four or more years","4-years or more",2,2,4,4,5,5,1
297201,297,"PSU 2",211.8497,-.77,60.28,55.59,"At least 2, but less than 4 years","2-years",2,2,5,5,4,4,0
116109,116,"PSU 1",118.3666,-.7,50.55,47.33,.c,"no college",2,2,3,3,2,2,0
457117,457,"PSU 1",16.7132,-.74,44.63,48.2,"At least 2, but less than 4 years","2-years",2,2,2,2,3,3,0
410215,410,"PSU 2",54.2094,-.71,64.87,56.33,"Four or more years","4-years or more",2,2,5,5,4,4,1
376218,376,"PSU 2",267.0845,-.93,30.03,36.61,.c,"no college",2,2,1,1,1,1,0
379202,379,"PSU 2",516.3956,-.68,41.31,42.41,.h,.h,2,2,1,1,2,2,.h
347225,347,"PSU 2",274.8302,-.93,29.52,39.2,.h,.h,2,2,1,1,1,1,.h
281213,281,"PSU 2",93.5216,-.73,49.05,45.36,.c,"no college",2,2,3,3,2,2,0
380217,380,"PSU 2",326.2421,-.67,50.43,50.79,"At least 2, but less than 4 years","2-years",2,2,3,3,3,3,0
289109,289,"PSU 1",400.5085,-.69,40.92,39.69,.h,.h,2,2,1,1,1,1,.h
432231,432,"PSU 2",40.8105,-.76,28.9,32.79,.c,"no college",2,2,1,1,1,1,0
217230,217,"PSU 2",59.8802,-.77,43.4,50.29,.c,"no college",2,2,2,2,3,3,0
204106,204,"PSU 1",241.9348,-.89,57.82,52.63,.c,"no college",2,2,4,4,3,3,0
427114,427,"PSU 1",36.8509,-.92,48.5,48.2,"At least 2, but less than 4 years","2-years",2,2,3,3,3,3,0
124124,124,"PSU 1",288.3566,-.84,51.89,52.02,"At least 2, but less than 4 years","2-years",2,2,3,3,3,3,0
142205,142,"PSU 2",59.0819,-.81,45.38,57.44,.c,"no college",2,2,2,2,4,4,0
160105,160,"PSU 1",142.2185,-.74,48.78,48.07,.d,.d,2,2,3,3,3,2,.d
427132,427,"PSU 1",36.8509,-.83,57.92,58.79,"Four or more years","4-years or more",2,2,4,4,5,4,1
150125,150,"PSU 1",333.8421,-.9,47.67,44.87,.c,"no college",2,2,3,2,2,2,0
249218,249,"PSU 2",171.7361,-.68,44.78,48.07,.c,"no college",2,2,2,2,3,2,0
374105,374,"PSU 1",211.972,-.92,42.98,35.63,.c,"no college",2,2,2,2,1,1,0
302233,302,"PSU 2",14.1212,-.85,44.64,46.6,.d,.d,2,2,2,2,2,2,.d
225205,225,"PSU 2",199.2454,-.91,24.33,32.67,.c,"no college",2,2,1,1,1,1,0
123232,123,"PSU 2",34.6932,-.88,62.03,41.67,"Four or more years","4-years or more",2,2,5,5,2,1,1
448209,448,"PSU 2",65.6616,-.93,66.93,58.79,"Four or more years","4-years or more",2,2,5,5,5,4,1
179238,179,"PSU 2",275.0641,-.91,48.78,41.3,.c,"no college",2,2,3,3,2,1,0
231106,231,"PSU 1",259.6178,-.67,65.95,62.61,"At least 2, but less than 4 years","2-years",2,2,5,5,5,5,0
365212,365,"PSU 2",241.1129,-.7,50.94,53.74,.c,"no college",2,2,3,3,4,4,0
194105,194,"PSU 1",259.1201,-.74,40.89,46.72,.c,"no college",2,2,1,1,2,2,0
260202,260,"PSU 2",229.955,-.72,53.38,48.57,"At least 2, but less than 4 years","2-years",2,2,4,3,3,3,0
236123,236,"PSU 1",340.6493,-.84,41.33,39.69,.d,.d,2,2,1,1,1,1,.d
163128,163,"PSU 1",56.7486,-.72,41.93,35.5,"Four or more years","4-years or more",2,2,2,1,1,1,1
150105,150,"PSU 1",333.8421,-.94,64.71,42.78,.d,.d,2,1,5,5,2,2,.d
290106,290,"PSU 1",192.5241,-.88,40.44,46.35,.c,"no college",2,2,1,1,2,2,0
372210,372,"PSU 2",154.2616,-.87,61.46,60.27,"Four or more years","4-years or more",2,2,5,5,5,5,1
163233,163,"PSU 2",97.0986,-.78,44.18,43.64,"Four or more years","4-years or more",2,2,2,2,2,2,1
148204,148,"PSU 2",260.5084,-.67,34.49,30.33,.c,"no college",2,2,1,1,1,1,0
107202,107,"PSU 2",230.7713,-.88,49.78,41.42,.c,"no college",2,2,3,3,2,1,0
181218,181,"PSU 2",234.1056,-.77,54.21,48.07,"Four or more years","4-years or more",2,2,4,4,3,2,1
306110,306,"PSU 1",124.7508,-.85,45.93,55.47,"At least 2, but less than 4 years","2-years",2,2,2,2,4,4,0
224119,224,"PSU 1",296.7635,-.75,46.98,42.28,.c,"no college",2,2,2,2,2,2,0
154114,154,"PSU 1",208.5919,-.84,48.87,51.77,.d,.d,2,2,3,3,3,3,.d
374129,374,"PSU 1",211.972,-.66,30.2,32.67,.d,.d,2,2,1,1,1,1,.d
121229,121,"PSU 2",309.5554,-.82,38,36.49,.d,.d,2,2,1,1,1,1,.d
311105,311,"PSU 1",231.9621,-.69,36.74,38.22,.c,"no college",2,2,1,1,1,1,0
341207,341,"PSU 2",684.0711,-.79,42.74,44.87,"At least 2, but less than 4 years","2-years",2,2,2,2,2,2,0
334114,334,"PSU 1",324.7661,-.93,42.1,36.49,"At least 2, but less than 4 years","2-years",2,2,2,1,1,1,0
170102,170,"PSU 1",238.415,-.67,39.08,40.19,.c,"no college",2,2,1,1,1,1,0
401127,401,"PSU 1",48.3337,-.71,41.82,28.97,"At least 2, but less than 4 years","2-years",2,2,2,1,1,1,0
226209,226,"PSU 2",255.9419,-.87,37.8,40.31,.c,"no college",2,2,1,1,1,1,0
394221,394,"PSU 2",22.5476,-.7,58.79,57.81,"Four or more years","4-years or more",2,2,4,4,4,4,1
188211,188,"PSU 2",322.4609,-.75,43.28,52.39,.d,.d,2,2,2,2,3,3,.d
260212,260,"PSU 2",296.0197,-.71,58.26,57.44,"Four or more years","4-years or more",2,2,4,4,4,4,1
231109,231,"PSU 1",309.7103,-.8,29.51,33.9,.c,"no college",2,2,1,1,1,1,0
144214,144,"PSU 2",208.7066,-.94,38.83,40.19,.d,.d,2,1,1,1,1,1,.d
402208,402,"PSU 2",38.9338,-.68,48.57,50.05,"Less than 2-years","less than 2-years",2,2,3,3,3,3,0
178218,178,"PSU 2",173.0267,-.94,29.15,39.69,"At least 2, but less than 4 years","2-years",2,1,1,1,1,1,0
373218,373,"PSU 2",24.0895,-.7,61.17,45.24,"At least 2, but less than 4 years","2-years",2,2,5,5,2,2,0
253225,253,"PSU 2",224.0829,-.78,36.95,43.02,.c,"no college",2,2,1,1,2,2,0
361203,361,"PSU 2",206.072,-.72,48.05,51.15,"At least 2, but less than 4 years","2-years",2,2,3,2,3,3,0
282210,282,"PSU 2",39.5907,-.75,24.36,37.6,"At least 2, but less than 4 years","2-years",2,2,1,1,1,1,0
336224,336,"PSU 2",171.5112,-.85,42.72,41.79,.d,.d,2,2,2,2,2,1,.d
391204,391,"PSU 2",54.902,-.86,42.88,49.55,"At least 2, but less than 4 years","2-years",2,2,2,2,3,3,0
248116,248,"PSU 1",176.7119,-.67,43.28,38.59,.c,"no college",2,2,2,2,1,1,0
401205,401,"PSU 2",62.138,-.79,46.59,46.72,"Four or more years","4-years or more",2,2,2,2,2,2,1
109128,109,"PSU 1",317.3844,-.66,56.83,51.15,"Four or more years","4-years or more",2,2,4,4,3,3,1
327105,327,"PSU 1",413.3498,-.66,40.6,43.88,"At least 2, but less than 4 years","2-years",2,2,1,1,2,2,0
227218,227,"PSU 2",292.1255,-.89,42.41,52.76,.d,.d,2,2,2,2,3,3,.d
329213,329,"PSU 2",556.4272,-.93,41.47,46.35,"At least 2, but less than 4 years","2-years",2,2,2,1,2,2,0
374114,374,"PSU 1",209.431,-.91,43.13,33.04,.h,.h,2,2,2,2,1,1,.h
236131,236,"PSU 1",168.5773,-.84,44.42,41.54,.c,"no college",2,2,2,2,2,1,0
261119,261,"PSU 1",357.3693,-.68,47.64,55.22,"Four or more years","4-years or more",2,2,3,2,4,4,1
250114,250,"PSU 1",303.7811,-.43,30.32,30.45,.c,"no college",3,3,1,1,1,1,0
118207,118,"PSU 2",280.454,-.47,52.96,66.44,.c,"no college",3,3,4,3,5,5,0
177103,177,"PSU 1",227.4797,-.43,47.82,51.4,"Four or more years","4-years or more",3,3,3,2,3,3,1
109227,109,"PSU 2",192.1794,-.52,60.32,61.26,"Four or more years","4-years or more",3,3,5,5,5,5,1
250116,250,"PSU 1",276.9249,-.58,38.41,32.3,.d,.d,3,3,1,1,1,1,.d
170126,170,"PSU 1",238.415,-.46,58.53,50.05,"At least 2, but less than 4 years","2-years",3,3,4,4,3,3,0
124201,124,"PSU 2",270.6841,-.51,57.81,53.74,"Four or more years","4-years or more",3,3,4,4,4,4,1
254214,254,"PSU 2",578.4746,-.65,40.89,45.24,.c,"no college",3,2,1,1,2,2,0
357305,357,"PSU 3",412.1076,-.55,50,48.2,"Four or more years","4-years or more",3,3,3,3,3,3,1
122217,122,"PSU 2",267.4949,-.62,51.13,49.92,"At least 2, but less than 4 years","2-years",3,3,3,3,3,3,0
138229,138,"PSU 2",233.4601,-.58,41.38,52.02,.d,.d,3,3,2,1,3,3,.d
255103,255,"PSU 1",404.1297,-.64,36.74,48.69,.d,.d,3,2,1,1,3,3,.d
352311,352,"PSU 3",229.56,-.42,51.6,53,.h,.h,3,3,3,3,4,3,.h
423208,423,"PSU 2",26.9034,-.48,46.64,49.18,"Four or more years","4-years or more",3,3,2,2,3,3,1
211130,211,"PSU 1",19.265,-.5,50.79,46.23,"At least 2, but less than 4 years","2-years",3,3,3,3,2,2,0
181219,181,"PSU 2",234.1056,-.43,48.77,42.65,.d,.d,3,3,3,3,2,2,.d
189212,189,"PSU 2",510.6794,-.62,37.27,33.29,"At least 2, but less than 4 years","2-years",3,3,1,1,1,1,0
169205,169,"PSU 2",241.8235,-.6,42.26,36.37,.c,"no college",3,3,2,1,1,1,0
133201,133,"PSU 2",234.2204,-.59,48.33,57.69,"At least 2, but less than 4 years","2-years",3,3,3,2,4,4,0
343108,343,"PSU 1",166.1958,-.46,61.5,64.09,"Four or more years","4-years or more",3,3,5,5,5,5,1
246214,246,"PSU 2",182.0111,-.46,45.61,48.81,"Four or more years","4-years or more",3,3,2,2,3,3,1
392323,392,"PSU 3",94.3124,-.46,63.71,75.68,"Four or more years","4-years or more",3,3,5,5,5,5,1
179121,179,"PSU 1",140.7234,-.49,58.16,66.56,"At least 2, but less than 4 years","2-years",3,3,4,4,5,5,0
130209,130,"PSU 2",583.6951,-.58,51.1,42.28,.d,.d,3,3,3,3,2,2,.d
275228,275,"PSU 2",628.6107,-.5,53.5,33.16,"Four or more years","4-years or more",3,3,4,3,1,1,1
180128,180,"PSU 1",77.4801,-.59,48.27,38.83,"At least 2, but less than 4 years","2-years",3,3,3,2,1,1,0
316203,316,"PSU 2",397.3338,-.62,43.67,35.75,.c,"no college",3,3,2,2,1,1,0
235108,235,"PSU 1",252.6215,-.57,42.62,49.31,"Four or more years","4-years or more",3,3,2,2,3,3,1
180118,180,"PSU 1",76.6596,-.51,64.02,58.55,"Four or more years","4-years or more",3,3,5,5,4,4,1
387117,387,"PSU 1",74.6153,-.42,53.14,45.36,.c,"no college",3,3,4,3,2,2,0
406220,406,"PSU 2",87.717,-.5,54.17,60.15,"Four or more years","4-years or more",3,3,4,4,5,5,1
158215,158,"PSU 2",204.9003,-.6,57.82,56.21,"Four or more years","4-years or more",3,3,4,4,4,4,1
331203,331,"PSU 2",194.8788,-.57,53.07,61.38,"At least 2, but less than 4 years","2-years",3,3,4,3,5,5,0
359302,359,"PSU 3",442.4265,-.59,33.9,33.78,.c,"no college",3,3,1,1,1,1,0
115121,115,"PSU 1",54.6495,-.54,54.74,48.81,.c,"no college",3,3,4,4,3,3,0
172212,172,"PSU 2",222.0595,-.5,57.53,50.66,"Four or more years","4-years or more",3,3,4,4,3,3,1
267217,267,"PSU 2",202.3419,-.5,67,63.97,.c,"no college",3,3,5,5,5,5,0
234226,234,"PSU 2",170.0763,-.59,42.5,48.07,.c,"no college",3,3,2,2,3,2,0
377212,377,"PSU 2",449.2694,-.62,43.31,45.98,.c,"no college",3,3,2,2,2,2,0
417219,417,"PSU 2",54.5579,-.48,55.53,57.19,"Four or more years","4-years or more",3,3,4,4,4,4,1
294230,294,"PSU 2",28.8486,-.43,57.39,54.11,"At least 2, but less than 4 years","2-years",3,3,4,4,4,4,0
342222,342,"PSU 2",250.7038,-.49,34.5,42.28,"Less than 2-years","less than 2-years",3,3,1,1,2,2,0
180104,180,"PSU 1",77.4801,-.6,37.66,38.96,"Less than 2-years","less than 2-years",3,3,1,1,1,1,0
179107,179,"PSU 1",140.7234,-.5,66.14,66.44,"At least 2, but less than 4 years","2-years",3,3,5,5,5,5,0
231218,231,"PSU 2",259.6423,-.42,40.77,44.87,.c,"no college",3,3,1,1,2,2,0
150112,150,"PSU 1",333.8421,-.5,46.08,48.94,.c,"no college",3,3,2,2,3,3,0
122127,122,"PSU 1",728.0337,-.51,59.53,64.96,"Four or more years","4-years or more",3,3,5,5,5,5,1
227204,227,"PSU 2",292.1255,-.56,41.67,45.73,.d,.d,3,3,2,1,2,2,.d
295207,295,"PSU 2",425.7141,-.54,51.65,48.69,"Four or more years","4-years or more",3,3,3,3,3,3,1
219230,219,"PSU 2",139.9818,-.49,41,38.83,.c,"no college",3,3,1,1,1,1,0
331107,331,"PSU 1",322.8937,-.59,43.97,53.5,.d,.d,3,3,2,2,4,4,.d
101227,101,"PSU 2",180.3755,-.58,44.46,42.9,"At least 2, but less than 4 years","2-years",3,3,2,2,2,2,0
134228,134,"PSU 2",493.228,-.42,47.67,49.8,.c,"no college",3,3,3,2,3,3,0
425308,425,"PSU 3",50.251,-.62,40.22,43.88,"Four or more years","4-years or more",3,3,1,1,2,2,1
119207,119,"PSU 2",110.47,-.55,38.21,38.71,.d,.d,3,3,1,1,1,1,.d
245112,245,"PSU 1",462.6567,-.64,49.2,40.56,.d,.d,3,2,3,3,1,1,.d
409217,409,"PSU 2",46.1026,-.57,46.76,56.08,"At least 2, but less than 4 years","2-years",3,3,2,2,4,4,0
107201,107,"PSU 2",222.5935,-.54,61.52,63.97,.c,"no college",3,3,5,5,5,5,0
285122,285,"PSU 1",210.2628,-.43,39.82,40.43,.c,"no college",3,3,1,1,1,1,0
176106,176,"PSU 1",307.8891,-.65,46.92,54.48,"At least 2, but less than 4 years","2-years",3,2,2,2,4,4,0
248213,248,"PSU 2",179.658,-.43,44.94,56.08,"At least 2, but less than 4 years","2-years",3,3,2,2,4,4,0
270114,270,"PSU 1",47.5691,-.51,50.03,39.69,.c,"no college",3,3,3,3,1,1,0
156232,156,"PSU 2",133.9948,-.54,47.55,40.43,.c,"no college",3,3,2,2,1,1,0
312109,312,"PSU 1",405.5699,-.46,45.17,60.27,"At least 2, but less than 4 years","2-years",3,3,2,2,5,5,0
398206,398,"PSU 2",58.1282,-.47,48.86,50.05,.c,"no college",3,3,3,3,3,3,0
230109,230,"PSU 1",241.9259,-.59,43.63,55.1,.c,"no college",3,3,2,2,4,4,0
345216,345,"PSU 2",326.2969,-.6,30.85,35.14,.c,"no college",3,3,1,1,1,1,0
333104,333,"PSU 1",357.5786,-.52,66.78,57.93,"Four or more years","4-years or more",3,3,5,5,4,4,1
301229,301,"PSU 2",285.1214,-.42,36.07,36.37,.c,"no college",3,3,1,1,1,1,0
181204,181,"PSU 2",228.5102,-.51,47.12,50.66,"Four or more years","4-years or more",3,3,2,2,3,3,1
184203,184,"PSU 2",238.4928,-.61,40.1,51.89,.c,"no college",3,3,1,1,3,3,0
319208,319,"PSU 2",220.073,-.43,48.51,42.9,"At least 2, but less than 4 years","2-years",3,3,3,3,2,2,0
165210,165,"PSU 2",482.6207,-.48,40.79,42.28,.c,"no college",3,3,1,1,2,2,0
186111,186,"PSU 1",290.1319,-.52,35.76,33.16,.c,"no college",3,3,1,1,1,1,0
153117,153,"PSU 1",298.004,-.49,49.12,56.45,.c,"no college",3,3,3,3,4,4,0
373101,373,"PSU 1",263.609,-.63,46.32,41.3,.c,"no college",3,2,2,2,2,1,0
281210,281,"PSU 2",88.3067,-.55,47.81,36.37,.c,"no college",3,3,3,2,1,1,0
153220,153,"PSU 2",163.0032,-.43,65.36,66.93,"Four or more years","4-years or more",3,3,5,5,5,5,1
124228,124,"PSU 2",274.6565,-.42,42.47,37.48,.c,"no college",3,3,2,2,1,1,0
180121,180,"PSU 1",77.4801,-.44,60.68,41.54,"Four or more years","4-years or more",3,3,5,5,2,1,1
195119,195,"PSU 1",195.2732,-.49,40.44,52.76,.c,"no college",3,3,1,1,3,3,0
434101,434,"PSU 1",29.894,-.51,43.36,44.87,.c,"no college",3,3,2,2,2,2,0
162203,162,"PSU 2",448.5158,-.56,45.92,51.65,.d,.d,3,3,2,2,3,3,.d
101214,101,"PSU 2",194.4436,-.48,43.6,48.57,"At least 2, but less than 4 years","2-years",3,3,2,2,3,3,0
129218,129,"PSU 2",174.1005,-.42,54.5,51.15,.c,"no college",3,3,4,4,3,3,0
235115,235,"PSU 1",252.6215,-.6,43.02,44.13,"At least 2, but less than 4 years","2-years",3,3,2,2,2,2,0
345111,345,"PSU 1",295.2844,-.42,47.24,45.61,.d,.d,3,3,2,2,2,2,.d
420202,420,"PSU 2",57.6782,-.61,61.35,54.11,"Four or more years","4-years or more",3,3,5,5,4,4,1
336204,336,"PSU 2",169.3913,-.61,55.01,43.27,"At least 2, but less than 4 years","2-years",3,3,4,4,2,2,0
313207,313,"PSU 2",342.0999,-.62,59.03,53.62,"Four or more years","4-years or more",3,3,5,4,4,4,1
189101,189,"PSU 1",306.85,-.5,47.51,59.53,"Less than 2-years","less than 2-years",3,3,2,2,5,5,0
181116,181,"PSU 1",222.5419,-.65,40.99,41.42,.c,"no college",3,2,1,1,2,1,0
277102,277,"PSU 1",249.8877,-.62,47.3,49.43,.c,"no college",3,3,2,2,3,3,0
289124,289,"PSU 1",379.4087,-.47,47.15,50.17,"At least 2, but less than 4 years","2-years",3,3,2,2,3,3,0
172107,172,"PSU 1",254.9149,-.62,48.69,36.24,"Four or more years","4-years or more",3,3,3,3,1,1,1
181203,181,"PSU 2",228.5102,-.48,58.56,58.55,"At least 2, but less than 4 years","2-years",3,3,4,4,4,4,0
181112,181,"PSU 1",222.5419,-.45,39.6,45.36,.c,"no college",3,3,1,1,2,2,0
249112,249,"PSU 1",204.2563,-.43,42.86,53.5,.c,"no college",3,3,2,2,4,4,0
102101,102,"PSU 1",35.8233,-.57,47.55,49.18,"Four or more years","4-years or more",3,3,2,2,3,3,1
301112,301,"PSU 1",329.1525,-.55,25.4,36.24,.d,.d,3,3,1,1,1,1,.d
281207,281,"PSU 2",93.5216,-.45,50.93,41.17,.c,"no college",3,3,3,3,1,1,0
133222,133,"PSU 2",184.108,-.48,32.12,29.96,.c,"no college",3,3,1,1,1,1,0
307217,307,"PSU 2",300.889,-.63,48.73,43.27,.c,"no college",3,2,3,3,2,2,0
371225,371,"PSU 2",147.4942,-.43,66.41,52.76,.c,"no college",3,3,5,5,3,3,0
133217,133,"PSU 2",184.108,-.51,43.59,38.22,.c,"no college",3,3,2,2,1,1,0
124117,124,"PSU 1",288.3566,-.55,39.87,40.31,.c,"no college",3,3,1,1,1,1,0
121207,121,"PSU 2",170.7147,-.5,33.93,50.66,.c,"no college",3,3,1,1,3,3,0
